,red,blue,green,hue,saturation,value,ph
2666,0.58431375,0.61960787,0.8352941,231.5625,0.30046943,0.8352941,7.6
3558,0.9647059,0.54901963,0.9098039,307.92453,0.43089423,0.9647059,10.0
4423,0.91764706,0.49019608,0.8901961,303.85324,0.4658119,0.91764706,12.0
4832,0.80784315,0.4862745,0.7254902,315.36588,0.3980582,0.80784315,14.0
1860,0.46666667,0.73333335,0.73333335,179.99997,0.3636363,0.73333335,7.0
851,0.5568628,0.57254905,0.8117647,236.3077,0.3140096,0.8117647,4.2
4732,0.8039216,0.4117647,0.7490196,308.40002,0.4878048,0.8039216,14.0
690,0.5568628,0.5803922,0.8,234.19356,0.3039215,0.8,4.2
194,0.45490196,0.5137255,0.74509805,227.83784,0.38947362,0.74509805,4.0
2202,0.7529412,0.8156863,1.0,224.76192,0.24705878,1.0,7.2
1853,0.49411765,0.73333335,0.7372549,180.96777,0.3297872,0.7372549,7.0
3702,0.9529412,0.56078434,0.9019608,307.80002,0.41152257,0.9529412,10.0
3044,0.4627451,0.43529412,0.6,249.99998,0.27450976,0.6,8.2
3312,0.4745098,0.44705883,0.6039216,250.49998,0.25974023,0.6039216,8.2
291,0.4745098,0.54509807,0.8117647,227.44186,0.4154589,0.8117647,4.0
1589,0.4627451,0.7294118,0.75686276,185.60002,0.38860098,0.75686276,7.0
2484,0.77254903,0.84705883,1.0,220.34483,0.22745094,1.0,7.2
4358,0.9098039,0.5294118,0.85882354,308.04126,0.41810337,0.9098039,12.0
500,0.57254905,0.5803922,0.7921569,237.85715,0.27722767,0.7921569,4.2
4852,0.8,0.42745098,0.7294118,311.36844,0.4656862,0.8,14.0
3181,0.4627451,0.42352942,0.5921569,253.95348,0.28476816,0.5921569,8.2
884,0.5372549,0.57254905,0.80784315,232.17392,0.33495137,0.80784315,4.2
3180,0.46666667,0.43137255,0.59607846,252.85713,0.27631575,0.59607846,8.2
1063,0.47058824,0.78039217,0.7921569,182.19514,0.40594053,0.7921569,6.8
3668,0.9607843,0.65882355,0.89411765,313.24677,0.31428567,0.9607843,10.0
4598,0.81960785,0.39607844,0.76862746,307.22223,0.51674634,0.81960785,14.0
3462,0.4392157,0.4392157,0.6,240.0,0.26797384,0.6,8.2
1642,0.47843137,0.74509805,0.7490196,180.86958,0.3612565,0.7490196,7.0
3453,0.48235294,0.44313726,0.6117647,253.95348,0.275641,0.6117647,8.2
3577,0.9607843,0.5372549,0.91764706,306.1111,0.44081625,0.9607843,10.0
4162,0.98039216,0.5254902,0.91764706,308.27588,0.46399993,0.98039216,12.0
965,0.5254902,0.57254905,0.85882354,231.52942,0.38812777,0.85882354,4.2
3213,0.44313726,0.4117647,0.5764706,251.42856,0.28571424,0.5764706,8.2
946,0.50980395,0.5764706,0.85882354,228.53934,0.4063926,0.85882354,4.2
1931,0.4627451,0.73333335,0.7529412,184.05408,0.38541663,0.7529412,7.0
1161,0.53333336,0.78431374,0.80784315,185.14288,0.33980575,0.80784315,6.8
1824,0.49803922,0.7411765,0.7647059,185.29414,0.3487179,0.7647059,7.0
416,0.4745098,0.5294118,0.7607843,228.49315,0.37628862,0.7607843,4.0
652,0.5254902,0.5803922,0.8392157,229.5,0.3738317,0.8392157,4.2
584,0.5411765,0.5764706,0.8117647,232.17392,0.33333325,0.8117647,4.2
786,0.5058824,0.5764706,0.84313726,227.44186,0.39999992,0.84313726,4.2
4064,0.9137255,0.4862745,0.8784314,304.95413,0.4678111,0.9137255,12.0
4025,0.9098039,0.5294118,0.85882354,308.04126,0.41810337,0.9098039,12.0
4718,0.80784315,0.39215687,0.7529412,307.92453,0.514563,0.80784315,14.0
4668,0.8156863,0.47843137,0.7372549,313.9535,0.41346148,0.8156863,14.0
4706,0.8117647,0.40784314,0.7411765,310.48544,0.49758446,0.8117647,14.0
283,0.47843137,0.5529412,0.80784315,226.42857,0.40776694,0.80784315,4.0
4571,0.80784315,0.39215687,0.7529412,307.92453,0.514563,0.80784315,14.0
504,0.5686275,0.57254905,0.79607844,238.96552,0.2857142,0.79607844,4.2
2657,0.5058824,0.60784316,0.8862745,223.91753,0.42920345,0.8862745,7.6
1957,0.47058824,0.7411765,0.7607843,184.05408,0.38144326,0.7607843,7.0
2268,0.7294118,0.8392157,1.0,215.65219,0.2705882,1.0,7.2
2016,0.7882353,0.827451,1.0,228.8889,0.21176466,1.0,7.2
270,0.48235294,0.5372549,0.79607844,229.5,0.39408863,0.79607844,4.0
2037,0.7490196,0.8156863,1.0,224.06252,0.25098035,1.0,7.2
982,0.5294118,0.5764706,0.8627451,231.52942,0.38636357,0.8627451,4.2
4828,0.85882354,0.4392157,0.78431374,310.6542,0.4885844,0.85882354,14.0
2186,0.7764706,0.8117647,1.0,230.52632,0.22352937,1.0,7.2
2511,0.54509807,0.60784316,0.84705883,227.53247,0.3564814,0.84705883,7.6
4784,0.83137256,0.42745098,0.79607844,305.24274,0.485849,0.83137256,14.0
2052,0.75686276,0.827451,1.0,222.58066,0.24313721,1.0,7.2
3511,0.9529412,0.61960787,0.8901961,311.29413,0.34979418,0.9529412,10.0
3626,1.0,0.58431375,0.94509804,307.92453,0.4156862,1.0,10.0
3217,0.42745098,0.41568628,0.5764706,244.39024,0.27891153,0.5764706,8.2
4925,0.81960785,0.39607844,0.76862746,307.22223,0.51674634,0.81960785,14.0
1176,0.5686275,0.77254903,0.75686276,175.38458,0.26395932,0.77254903,6.8
987,0.5372549,0.5764706,0.8627451,232.77109,0.37727264,0.8627451,4.2
2,0.4862745,0.52156866,0.7294118,231.29031,0.33333328,0.7294118,4.0
573,0.52156866,0.5764706,0.80784315,228.49315,0.35436887,0.80784315,4.2
2196,0.7607843,0.8117647,1.0,227.21312,0.23921564,1.0,7.2
458,0.46666667,0.54901963,0.8039216,225.34883,0.41951215,0.8039216,4.0
4408,0.91764706,0.49019608,0.88235295,304.95413,0.4658119,0.91764706,12.0
3977,0.99215686,0.56078434,0.93333334,308.18182,0.43478253,0.99215686,10.0
1057,0.46666667,0.7764706,0.7882353,182.19514,0.40796015,0.7882353,6.8
1493,0.5372549,0.7764706,0.8,185.37315,0.3284313,0.8,6.8
149,0.4745098,0.54509807,0.8117647,227.44186,0.4154589,0.8117647,4.0
1397,0.4745098,0.78431374,0.79607844,182.19514,0.40394083,0.79607844,6.8
2944,0.46666667,0.6,0.8745098,220.38461,0.46636766,0.8745098,7.6
881,0.5568628,0.57254905,0.8117647,236.3077,0.3140096,0.8117647,4.2
2371,0.7529412,0.81960785,1.0,223.80952,0.24705878,1.0,7.2
4628,0.8509804,0.43137255,0.79607844,307.8505,0.4930875,0.8509804,14.0
1947,0.46666667,0.7372549,0.75686276,184.05408,0.38341963,0.75686276,7.0
1625,0.49019608,0.7372549,0.74509805,181.84618,0.3421052,0.74509805,7.0
4513,0.8117647,0.4509804,0.7254902,314.34784,0.4444444,0.8117647,14.0
3329,0.43529412,0.42745098,0.60784316,242.60869,0.29677415,0.60784316,8.2
2376,0.7490196,0.8156863,1.0,224.06252,0.25098035,1.0,7.2
776,0.52156866,0.5647059,0.827451,231.53847,0.36966816,0.827451,4.2
96,0.49019608,0.53333336,0.79607844,231.53847,0.3842364,0.79607844,4.0
2955,0.47843137,0.60784316,0.88235295,220.7767,0.4577777,0.88235295,7.6
3614,0.99607843,0.5803922,0.9411765,307.92453,0.41732275,0.99607843,10.0
1320,0.50980395,0.8156863,0.8117647,179.23074,0.3749999,0.8156863,6.8
1677,0.49019608,0.72156864,0.74509805,185.53848,0.3421052,0.74509805,7.0
3404,0.45882353,0.43529412,0.5921569,248.99998,0.26490062,0.5921569,8.2
4539,0.80784315,0.41960785,0.7490196,309.0909,0.48058245,0.80784315,14.0
2802,0.5019608,0.6117647,0.87058824,222.12767,0.42342335,0.87058824,7.6
1046,0.47843137,0.75686276,0.77254903,183.20003,0.3807106,0.77254903,6.8
4755,0.79607844,0.39607844,0.7647059,304.7059,0.502463,0.79607844,14.0
696,0.5529412,0.5803922,0.8156863,233.73134,0.3221153,0.8156863,4.2
1133,0.5411765,0.81960785,0.84313726,184.67534,0.35813946,0.84313726,6.8
3324,0.44705883,0.4392157,0.61960787,242.60869,0.29113922,0.61960787,8.2
935,0.5176471,0.5647059,0.8509804,231.52942,0.39170498,0.8509804,4.2
4758,0.79607844,0.39607844,0.7647059,304.7059,0.502463,0.79607844,14.0
3731,0.94509804,0.5411765,0.91764706,304.0777,0.4273858,0.94509804,10.0
223,0.4627451,0.5254902,0.75686276,227.2,0.38860098,0.75686276,4.0
794,0.53333336,0.5764706,0.84705883,231.75,0.3703703,0.84705883,4.2
4818,0.85882354,0.4392157,0.78431374,310.6542,0.4885844,0.85882354,14.0
3683,0.9490196,0.5921569,0.9019608,307.9121,0.37603298,0.9490196,10.0
1575,0.44705883,0.7411765,0.7372549,179.19998,0.39682534,0.7411765,7.0
420,0.4745098,0.53333336,0.7921569,228.88889,0.40099004,0.7921569,4.0
1206,0.49411765,0.77254903,0.77254903,179.99997,0.36040604,0.77254903,6.8
4853,0.78431374,0.43137255,0.7294118,309.33334,0.44999993,0.78431374,14.0
3631,0.9882353,0.5686275,0.93333334,307.8505,0.4246031,0.9882353,10.0
1545,0.48235294,0.7294118,0.73333335,180.93753,0.34224594,0.73333335,7.0
1670,0.52156866,0.7254902,0.75686276,188.00003,0.31088075,0.75686276,7.0
1130,0.54509807,0.827451,0.84313726,183.15791,0.3534883,0.84313726,6.8
4599,0.81960785,0.39607844,0.76862746,307.22223,0.51674634,0.81960785,14.0
2060,0.73333335,0.83137256,1.0,217.9412,0.26666662,1.0,7.2
4989,0.85490197,0.42745098,0.7921569,308.80734,0.49999994,0.85490197,14.0
164,0.49019608,0.54509807,0.8039216,229.5,0.39024386,0.8039216,4.0
1173,0.57254905,0.76862746,0.74509805,172.79997,0.25510198,0.76862746,6.8
2877,0.5019608,0.5921569,0.8745098,225.4737,0.42600888,0.8745098,7.6
503,0.57254905,0.5803922,0.7921569,237.85715,0.27722767,0.7921569,4.2
3598,0.9647059,0.5411765,0.92156863,306.1111,0.4390243,0.9647059,10.0
2626,0.47843137,0.60784316,0.88235295,220.7767,0.4577777,0.88235295,7.6
1102,0.47843137,0.79607844,0.80784315,182.14288,0.40776694,0.80784315,6.8
2743,0.4862745,0.59607846,0.85490197,222.12766,0.4311926,0.85490197,7.6
114,0.47843137,0.5529412,0.80784315,226.42857,0.40776694,0.80784315,4.0
2323,0.78431374,0.8509804,1.0,221.45456,0.21568623,1.0,7.2
1533,0.48235294,0.7254902,0.74509805,184.47763,0.35263154,0.74509805,7.0
1312,0.49411765,0.8,0.81960785,183.61447,0.39712915,0.81960785,6.8
628,0.50980395,0.5803922,0.84705883,227.44186,0.39814806,0.84705883,4.2
41,0.45490196,0.5137255,0.75686276,228.31169,0.3989637,0.75686276,4.0
631,0.52156866,0.57254905,0.84313726,230.48781,0.38139528,0.84313726,4.2
1730,0.4627451,0.7294118,0.75686276,185.60002,0.38860098,0.75686276,7.0
3512,0.94509804,0.60784316,0.8862745,310.46515,0.3568464,0.94509804,10.0
4367,0.89411765,0.5058824,0.8627451,304.8485,0.43421045,0.89411765,12.0
3127,0.4627451,0.4392157,0.59607846,248.99998,0.26315787,0.59607846,8.2
1859,0.46666667,0.73333335,0.73333335,179.99997,0.3636363,0.73333335,7.0
1709,0.48235294,0.7254902,0.74509805,184.47763,0.35263154,0.74509805,7.0
924,0.5294118,0.5803922,0.8235294,229.6,0.35714278,0.8235294,4.2
3989,0.972549,0.57254905,0.8862745,312.9412,0.41129026,0.972549,10.0
4195,0.92156863,0.5137255,0.8666667,308.07693,0.4425531,0.92156863,12.0
4445,0.94509804,0.49411765,0.8980392,306.2609,0.47717836,0.94509804,12.0
3730,0.9372549,0.53333336,0.9137255,303.49515,0.43096226,0.9372549,10.0
3360,0.44313726,0.40784314,0.5921569,251.48935,0.31125823,0.5921569,8.2
3184,0.44313726,0.43529412,0.59607846,242.92683,0.2697368,0.59607846,8.2
2219,0.7254902,0.8156863,1.0,220.28572,0.27450976,1.0,7.2
4691,0.8,0.42745098,0.7372549,310.1053,0.4656862,0.8,14.0
1713,0.4862745,0.7294118,0.7529412,185.29414,0.35416663,0.7529412,7.0
554,0.54901963,0.5882353,0.8235294,231.42857,0.33333325,0.8235294,4.2
3416,0.5254902,0.50980395,0.61960787,248.57143,0.17721514,0.61960787,8.2
1647,0.48235294,0.7529412,0.7529412,179.99997,0.35937494,0.7529412,7.0
2105,0.7372549,0.84313726,1.0,215.8209,0.26274505,1.0,7.2
2897,0.48235294,0.58431375,0.8627451,223.91753,0.44090903,0.8627451,7.6
937,0.5254902,0.5803922,0.8392157,229.5,0.3738317,0.8392157,4.2
1516,0.5137255,0.73333335,0.74509805,183.05087,0.31052625,0.74509805,7.0
4713,0.80784315,0.39215687,0.7529412,307.92453,0.514563,0.80784315,14.0
904,0.5372549,0.5686275,0.8156863,233.23944,0.34134609,0.8156863,4.2
3783,1.0,0.5803922,0.94509804,307.8505,0.41960776,1.0,10.0
2246,0.7372549,0.8352941,1.0,217.61195,0.26274505,1.0,7.2
1666,0.5137255,0.7176471,0.74509805,187.11867,0.31052625,0.74509805,7.0
1210,0.4627451,0.7647059,0.7607843,179.22076,0.39487174,0.7647059,6.8
371,0.4627451,0.5176471,0.7490196,228.49315,0.3821989,0.7490196,4.0
2619,0.4745098,0.6039216,0.8784314,220.7767,0.45982137,0.8784314,7.6
2344,0.8156863,0.8392157,1.0,232.34042,0.1843137,1.0,7.2
3025,0.49411765,0.45882353,0.6156863,253.49998,0.25477704,0.6156863,8.2
4517,0.8039216,0.44313726,0.7176471,314.34784,0.44878042,0.8039216,14.0
4316,0.9647059,0.5176471,0.92156863,305.7895,0.46341455,0.9647059,12.0
1187,0.54509807,0.7647059,0.7764706,183.05087,0.29797974,0.7764706,6.8
1778,0.46666667,0.7372549,0.75686276,184.05408,0.38341963,0.75686276,7.0
1252,0.4509804,0.78431374,0.8039216,183.33336,0.43902433,0.8039216,6.8
1298,0.5254902,0.8235294,0.8392157,183.00002,0.3738317,0.8392157,6.8
4918,0.7921569,0.39215687,0.7607843,304.7059,0.5049504,0.7921569,14.0
3817,1.0,0.5882353,0.93333334,309.7143,0.41176462,1.0,10.0
3798,0.99607843,0.5686275,0.93333334,308.80734,0.42913377,0.99607843,10.0
3714,0.9529412,0.5529412,0.9137255,305.88235,0.41975302,0.9529412,10.0
1915,0.4627451,0.73333335,0.7529412,184.05408,0.38541663,0.7529412,7.0
3582,0.9647059,0.5411765,0.92156863,306.1111,0.4390243,0.9647059,10.0
777,0.52156866,0.5647059,0.827451,231.53847,0.36966816,0.827451,4.2
4903,0.7921569,0.39607844,0.7529412,305.9406,0.4999999,0.7921569,14.0
4229,0.9137255,0.49019608,0.87058824,306.1111,0.46351925,0.9137255,12.0
676,0.54901963,0.5764706,0.78431374,233.0,0.29999992,0.78431374,4.2
4679,0.8117647,0.4509804,0.73333335,313.0435,0.4444444,0.8117647,14.0
1856,0.48235294,0.7294118,0.73333335,180.93753,0.34224594,0.73333335,7.0
230,0.4745098,0.5294118,0.7607843,228.49315,0.37628862,0.7607843,4.0
3408,0.45882353,0.4509804,0.6039216,243.07692,0.25324672,0.6039216,8.2
3170,0.48235294,0.44705883,0.6039216,253.49998,0.25974023,0.6039216,8.2
1691,0.46666667,0.7254902,0.74509805,184.22537,0.37368417,0.74509805,7.0
3998,0.9607843,0.67058825,0.8980392,312.973,0.30204076,0.9607843,10.0
1009,0.57254905,0.7764706,0.7607843,175.38458,0.2626262,0.7764706,6.8
3517,0.9411765,0.6,0.89411765,308.27588,0.36249992,0.9411765,10.0
2498,0.87058824,0.85882354,1.0,245.0,0.14117645,1.0,7.2
1780,0.46666667,0.7372549,0.75686276,184.05408,0.38341963,0.75686276,7.0
3461,0.44705883,0.44313726,0.6039216,241.46341,0.26623374,0.6039216,8.2
2649,0.5176471,0.6117647,0.8901961,224.8421,0.41850212,0.8901961,7.6
2463,0.74509805,0.8509804,1.0,215.07693,0.25490192,1.0,7.2
2669,0.5764706,0.60784316,0.827451,232.5,0.30331746,0.827451,7.6
3530,0.9490196,0.5686275,0.8980392,308.04126,0.40082636,0.9490196,10.0
2098,0.7372549,0.84313726,1.0,215.8209,0.26274505,1.0,7.2
3002,0.5372549,0.52156866,0.61960787,249.59999,0.1582278,0.61960787,8.2
2652,0.5058824,0.60784316,0.8862745,223.91753,0.42920345,0.8862745,7.6
3169,0.5019608,0.44705883,0.60784316,260.4878,0.2645161,0.60784316,8.2
3527,0.9607843,0.57254905,0.90588236,308.48486,0.40408155,0.9607843,10.0
2508,0.54509807,0.60784316,0.84705883,227.53247,0.3564814,0.84705883,7.6
2047,0.7490196,0.8156863,1.0,224.06252,0.25098035,1.0,7.2
3058,0.45490196,0.41960785,0.6039216,251.48935,0.30519477,0.6039216,8.2
767,0.5294118,0.57254905,0.84313726,231.75,0.37209293,0.84313726,4.2
1742,0.45490196,0.7254902,0.7411765,183.28769,0.38624334,0.7411765,7.0
1248,0.4509804,0.78431374,0.8039216,183.33336,0.43902433,0.8039216,6.8
2295,0.7372549,0.8392157,1.0,216.71643,0.26274505,1.0,7.2
386,0.46666667,0.52156866,0.7529412,228.49315,0.38020828,0.7529412,4.0
2512,0.5294118,0.60784316,0.84705883,225.1852,0.3749999,0.84705883,7.6
1532,0.47843137,0.7176471,0.7411765,185.37315,0.3544973,0.7411765,7.0
2212,0.7372549,0.81960785,1.0,221.19403,0.26274505,1.0,7.2
3040,0.4745098,0.44313726,0.6117647,251.16278,0.275641,0.6117647,8.2
4312,0.9607843,0.5137255,0.91764706,305.7895,0.46530604,0.9607843,12.0
4078,0.9137255,0.4862745,0.8784314,304.95413,0.4678111,0.9137255,12.0
4770,0.80784315,0.40392157,0.77254903,305.24274,0.49999994,0.80784315,14.0
2395,0.7176471,0.8235294,1.0,217.50002,0.2823529,1.0,7.2
2911,0.4862745,0.59607846,0.8745098,223.0303,0.44394612,0.8745098,7.6
1701,0.47058824,0.7294118,0.7529412,185.00003,0.37499994,0.7529412,7.0
4181,0.9098039,0.54509807,0.85490197,309.0323,0.40086198,0.9098039,12.0
746,0.5254902,0.5803922,0.8117647,228.49315,0.35265693,0.8117647,4.2
3929,0.9764706,0.54509807,0.9254902,307.0909,0.44176698,0.9764706,10.0
4099,0.91764706,0.49019608,0.8901961,303.85324,0.4658119,0.91764706,12.0
1914,0.45882353,0.7294118,0.74509805,183.28769,0.38421047,0.74509805,7.0
4948,0.83137256,0.4117647,0.78431374,306.72897,0.50471693,0.83137256,14.0
197,0.44705883,0.5137255,0.74509805,226.57895,0.39999995,0.74509805,4.0
4888,0.7921569,0.4,0.7411765,307.80002,0.49504942,0.7921569,14.0
1896,0.4627451,0.7294118,0.75686276,185.60002,0.38860098,0.75686276,7.0
2271,0.70980394,0.8392157,1.0,213.24326,0.29019603,1.0,7.2
4304,0.9843137,0.53333336,0.91764706,308.86957,0.45816725,0.9843137,12.0
4603,0.81960785,0.39607844,0.76862746,307.22223,0.51674634,0.81960785,14.0
1371,0.49411765,0.7647059,0.78431374,184.05408,0.36999995,0.78431374,6.8
1089,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
2957,0.47843137,0.60784316,0.88235295,220.7767,0.4577777,0.88235295,7.6
1521,0.5137255,0.73333335,0.74509805,183.05087,0.31052625,0.74509805,7.0
4484,0.9647059,0.5176471,0.92156863,305.7895,0.46341455,0.9647059,12.0
3968,0.99215686,0.56078434,0.93333334,308.18182,0.43478253,0.99215686,10.0
3839,0.96862745,0.627451,0.8980392,312.41382,0.35222664,0.96862745,10.0
1740,0.44313726,0.7294118,0.74509805,183.1169,0.4052631,0.74509805,7.0
508,0.5529412,0.5764706,0.79607844,234.19356,0.30541864,0.79607844,4.2
3210,0.42745098,0.41568628,0.5764706,244.39024,0.27891153,0.5764706,8.2
3756,0.94509804,0.53333336,0.92941177,302.28574,0.43568456,0.94509804,10.0
1153,0.52156866,0.8039216,0.81960785,183.15791,0.36363629,0.81960785,6.8
1748,0.48235294,0.72156864,0.7529412,186.95654,0.35937494,0.7529412,7.0
2964,0.5058824,0.60784316,0.8862745,223.91753,0.42920345,0.8862745,7.6
0,0.49411765,0.52156866,0.7254902,232.88135,0.31891888,0.7254902,4.0
1363,0.5294118,0.7529412,0.78039217,186.56253,0.32160798,0.78039217,6.8
3693,0.9529412,0.5764706,0.90588236,307.50003,0.39506164,0.9529412,10.0
3727,0.94509804,0.5411765,0.9098039,305.24274,0.4273858,0.94509804,10.0
4900,0.8039216,0.3882353,0.7490196,307.92453,0.5170731,0.8039216,14.0
1396,0.48235294,0.78431374,0.79607844,182.25002,0.39408863,0.79607844,6.8
753,0.5411765,0.5764706,0.8117647,232.17392,0.33333325,0.8117647,4.2
289,0.4627451,0.54509807,0.8,225.34883,0.42156857,0.8,4.0
1482,0.49411765,0.8,0.81960785,183.61447,0.39712915,0.81960785,6.8
109,0.4862745,0.5411765,0.8,229.5,0.3921568,0.8,4.0
494,0.49019608,0.54509807,0.8039216,229.5,0.39024386,0.8039216,4.0
3915,0.9647059,0.5411765,0.92156863,306.1111,0.4390243,0.9647059,10.0
4652,0.85490197,0.42745098,0.7921569,308.80734,0.49999994,0.85490197,14.0
862,0.5529412,0.5882353,0.8039216,231.5625,0.31219506,0.8039216,4.2
4103,0.94509804,0.49411765,0.8980392,306.2609,0.47717836,0.94509804,12.0
424,0.48235294,0.5372549,0.7764706,228.8,0.37878782,0.7764706,4.0
3393,0.4392157,0.42352942,0.6039216,245.21739,0.29870126,0.6039216,8.2
2663,0.5294118,0.6039216,0.8862745,227.47253,0.4026548,0.8862745,7.6
3684,0.93333334,0.5921569,0.8980392,306.2069,0.36554614,0.93333334,10.0
4240,0.9098039,0.4862745,0.8666667,306.1111,0.4655172,0.9098039,12.0
1427,0.4862745,0.7921569,0.8117647,183.61447,0.40096614,0.8117647,6.8
4249,0.91764706,0.49019608,0.8901961,303.85324,0.4658119,0.91764706,12.0
2353,0.78039217,0.8117647,1.0,231.42857,0.2196078,1.0,7.2
483,0.4745098,0.5372549,0.8235294,229.21349,0.42380947,0.8235294,4.0
3720,0.94509804,0.5411765,0.9098039,305.24274,0.4273858,0.94509804,10.0
2925,0.47843137,0.60784316,0.88235295,220.7767,0.4577777,0.88235295,7.6
468,0.49411765,0.5294118,0.81960785,233.49397,0.39712915,0.81960785,4.0
1886,0.4862745,0.73333335,0.7372549,180.93753,0.3404255,0.7372549,7.0
891,0.5411765,0.57254905,0.81960785,233.23944,0.33971286,0.81960785,4.2
4327,0.98039216,0.5254902,0.9137255,308.79312,0.46399993,0.98039216,12.0
2835,0.57254905,0.6156863,0.83137256,230.0,0.3113207,0.83137256,7.6
344,0.4627451,0.5176471,0.7490196,228.49315,0.3821989,0.7490196,4.0
4583,0.81960785,0.39607844,0.76862746,307.22223,0.51674634,0.81960785,14.0
680,0.5529412,0.5764706,0.79607844,234.19356,0.30541864,0.79607844,4.2
3687,0.93333334,0.5921569,0.8980392,306.2069,0.36554614,0.93333334,10.0
2342,0.8235294,0.83137256,1.0,237.33333,0.17647056,1.0,7.2
4931,0.8235294,0.40392157,0.77254903,307.28973,0.50952375,0.8235294,14.0
3068,0.43529412,0.41960785,0.6,245.21739,0.30065355,0.6,8.2
366,0.45490196,0.5137255,0.74509805,227.83784,0.38947362,0.74509805,4.0
470,0.47058824,0.53333336,0.81960785,229.21349,0.42583728,0.81960785,4.0
4995,0.85490197,0.43137255,0.7764706,311.1111,0.49541277,0.85490197,14.0
4646,0.85490197,0.42352942,0.79607844,308.18182,0.5045871,0.85490197,14.0
4356,0.9019608,0.5254902,0.85490197,307.50003,0.4173912,0.9019608,12.0
4843,0.8117647,0.4509804,0.7254902,314.34784,0.4444444,0.8117647,14.0
2921,0.46666667,0.6,0.8745098,220.38461,0.46636766,0.8745098,7.6
1065,0.48235294,0.78039217,0.8039216,184.39026,0.39999995,0.8039216,6.8
1826,0.49803922,0.7411765,0.7647059,185.29414,0.3487179,0.7647059,7.0
4669,0.8156863,0.47843137,0.7372549,313.9535,0.41346148,0.8156863,14.0
2162,0.7607843,0.81960785,1.0,225.24591,0.23921564,1.0,7.2
4867,0.8039216,0.4117647,0.74509805,309.0,0.4878048,0.8039216,14.0
4631,0.8509804,0.43137255,0.79607844,307.8505,0.4930875,0.8509804,14.0
928,0.5176471,0.5686275,0.8392157,230.48781,0.3831775,0.8392157,4.2
394,0.47058824,0.5254902,0.75686276,228.49315,0.3782383,0.75686276,4.0
3266,0.47843137,0.44313726,0.6,253.49998,0.2614379,0.6,8.2
4128,0.98039216,0.53333336,0.92941177,306.84213,0.4559999,0.98039216,12.0
172,0.47058824,0.5137255,0.73333335,230.14925,0.35828874,0.73333335,4.0
2810,0.5058824,0.6156863,0.8745098,222.12767,0.42152458,0.8745098,7.6
1741,0.43529412,0.7254902,0.7411765,183.07695,0.41269836,0.7411765,7.0
4954,0.8392157,0.41960785,0.7921569,306.72897,0.49999994,0.8392157,14.0
4442,0.92941177,0.49803922,0.8980392,304.36365,0.46413496,0.92941177,12.0
1036,0.50980395,0.7607843,0.78431374,185.14288,0.34999993,0.78431374,6.8
1257,0.4745098,0.7921569,0.78431374,178.5185,0.40099004,0.7921569,6.8
3126,0.45882353,0.43529412,0.5921569,248.99998,0.26490062,0.5921569,8.2
2895,0.49019608,0.58431375,0.8627451,224.8421,0.43181813,0.8627451,7.6
4901,0.80784315,0.39215687,0.7529412,307.92453,0.514563,0.80784315,14.0
2817,0.5294118,0.6117647,0.8745098,225.68182,0.39461875,0.8745098,7.6
3076,0.42352942,0.41568628,0.59607846,242.60869,0.30263153,0.59607846,8.2
978,0.5254902,0.57254905,0.85882354,231.52942,0.38812777,0.85882354,4.2
3740,0.9372549,0.5294118,0.9254902,301.73077,0.43514636,0.9372549,10.0
3377,0.42352942,0.4117647,0.6,243.75,0.31372544,0.6,8.2
1412,0.4745098,0.78039217,0.8039216,184.28574,0.40975603,0.8039216,6.8
811,0.53333336,0.5764706,0.84705883,231.75,0.3703703,0.84705883,4.2
3569,0.9607843,0.5372549,0.91764706,306.1111,0.44081625,0.9607843,10.0
4794,0.8352941,0.44313726,0.78431374,307.80002,0.4694835,0.8352941,14.0
550,0.5647059,0.58431375,0.8235294,235.45454,0.31428564,0.8235294,4.2
1452,0.5568628,0.827451,0.84705883,184.05408,0.3425925,0.84705883,6.8
3456,0.4745098,0.43529412,0.6,254.2857,0.27450976,0.6,8.2
1241,0.48235294,0.78431374,0.80784315,184.33737,0.40291256,0.80784315,6.8
4262,0.9411765,0.48235294,0.8901961,306.6667,0.48749995,0.9411765,12.0
717,0.5568628,0.5803922,0.827451,234.78261,0.32701415,0.827451,4.2
2980,0.5058824,0.60784316,0.8862745,223.91753,0.42920345,0.8862745,7.6
170,0.47843137,0.5254902,0.7254902,228.57143,0.3405405,0.7254902,4.0
2739,0.49411765,0.6,0.85882354,222.58064,0.4246575,0.85882354,7.6
1962,0.4627451,0.73333335,0.7529412,184.05408,0.38541663,0.7529412,7.0
1356,0.54901963,0.7647059,0.7921569,186.77422,0.30693063,0.7921569,6.8
1960,0.4745098,0.74509805,0.7647059,184.05408,0.37948713,0.7647059,7.0
2718,0.50980395,0.5921569,0.85490197,225.68182,0.40366963,0.85490197,7.6
4837,0.79607844,0.46666667,0.73333335,311.4286,0.41379306,0.79607844,14.0
583,0.5411765,0.5764706,0.8117647,232.17392,0.33333325,0.8117647,4.2
1921,0.4627451,0.7294118,0.75686276,185.60002,0.38860098,0.75686276,7.0
372,0.46666667,0.52156866,0.7529412,228.49315,0.38020828,0.7529412,4.0
4192,0.92156863,0.5137255,0.8666667,308.07693,0.4425531,0.92156863,12.0
